frame_id,processed_id,timestamp_sec,zone_name,zone_count,zone_area_pixels,zone_density_pixel,risk_level,total_count
252,252,8.386723751891074,crosswalk_top,0,11964.5,0.0,LOW,89
252,252,8.386723751891074,crosswalk_main_left,0,38193.0,0.0,LOW,89
252,252,8.386723751891074,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,89
253,253,8.420004401700165,crosswalk_main,0,704629.0,0.0,LOW,85
253,253,8.420004401700165,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,85
253,253,8.420004401700165,sidewalk_right,34,105026.0,0.0003237293622531,CRITICAL,85
253,253,8.420004401700165,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,85
253,253,8.420004401700165,crosswalk_top,0,11964.5,0.0,LOW,85
253,253,8.420004401700165,crosswalk_main_left,0,38193.0,0.0,LOW,85
253,253,8.420004401700165,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,85
254,254,8.453285051509257,crosswalk_main,0,704629.0,0.0,LOW,86
254,254,8.453285051509257,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,86
254,254,8.453285051509257,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,86
254,254,8.453285051509257,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,86
254,254,8.453285051509257,crosswalk_top,0,11964.5,0.0,LOW,86
254,254,8.453285051509257,crosswalk_main_left,0,38193.0,0.0,LOW,86
254,254,8.453285051509257,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,86
255,255,8.48656570131835,crosswalk_main,0,704629.0,0.0,LOW,88
255,255,8.48656570131835,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,88
255,255,8.48656570131835,sidewalk_right,35,105026.0,0.0003332508140841,CRITICAL,88
255,255,8.48656570131835,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
255,255,8.48656570131835,crosswalk_top,0,11964.5,0.0,LOW,88
255,255,8.48656570131835,crosswalk_main_left,0,38193.0,0.0,LOW,88
255,255,8.48656570131835,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,88
256,256,8.519846351127441,crosswalk_main,0,704629.0,0.0,LOW,88
256,256,8.519846351127441,sidewalk_bottom,11,130166.0,8.450747507029485e-05,MEDIUM,88
256,256,8.519846351127441,sidewalk_right,34,105026.0,0.0003237293622531,CRITICAL,88
256,256,8.519846351127441,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
256,256,8.519846351127441,crosswalk_top,0,11964.5,0.0,LOW,88
256,256,8.519846351127441,crosswalk_main_left,0,38193.0,0.0,LOW,88
256,256,8.519846351127441,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,88
257,257,8.553127000936533,crosswalk_main,0,704629.0,0.0,LOW,90
257,257,8.553127000936533,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,90
257,257,8.553127000936533,sidewalk_right,35,105026.0,0.0003332508140841,CRITICAL,90
257,257,8.553127000936533,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,90
257,257,8.553127000936533,crosswalk_top,0,11964.5,0.0,LOW,90
257,257,8.553127000936533,crosswalk_main_left,0,38193.0,0.0,LOW,90
257,257,8.553127000936533,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,90
258,258,8.586407650745624,crosswalk_main,0,704629.0,0.0,LOW,90
258,258,8.586407650745624,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,90
258,258,8.586407650745624,sidewalk_right,35,105026.0,0.0003332508140841,CRITICAL,90
258,258,8.586407650745624,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,90
258,258,8.586407650745624,crosswalk_top,0,11964.5,0.0,LOW,90
258,258,8.586407650745624,crosswalk_main_left,0,38193.0,0.0,LOW,90
258,258,8.586407650745624,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,90
259,259,8.619688300554715,crosswalk_main,0,704629.0,0.0,LOW,92
259,259,8.619688300554715,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,92
259,259,8.619688300554715,sidewalk_right,36,105026.0,0.0003427722659151,CRITICAL,92
259,259,8.619688300554715,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,92
259,259,8.619688300554715,crosswalk_top,0,11964.5,0.0,LOW,92
259,259,8.619688300554715,crosswalk_main_left,0,38193.0,0.0,LOW,92
259,259,8.619688300554715,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,92
260,260,8.652968950363807,crosswalk_main,0,704629.0,0.0,LOW,84
260,260,8.652968950363807,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,84
260,260,8.652968950363807,sidewalk_right,36,105026.0,0.0003427722659151,CRITICAL,84
260,260,8.652968950363807,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,84
260,260,8.652968950363807,crosswalk_top,0,11964.5,0.0,LOW,84
260,260,8.652968950363807,crosswalk_main_left,0,38193.0,0.0,LOW,84
260,260,8.652968950363807,sidewalk_left,14,38974.5,0.0003592092265455,MEDIUM,84
261,261,8.686249600172898,crosswalk_main,0,704629.0,0.0,LOW,88
261,261,8.686249600172898,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,88
261,261,8.686249600172898,sidewalk_right,34,105026.0,0.0003237293622531,CRITICAL,88
261,261,8.686249600172898,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
261,261,8.686249600172898,crosswalk_top,0,11964.5,0.0,LOW,88
261,261,8.686249600172898,crosswalk_main_left,0,38193.0,0.0,LOW,88
261,261,8.686249600172898,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,88
262,262,8.71953024998199,crosswalk_main,0,704629.0,0.0,LOW,91
262,262,8.71953024998199,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,91
262,262,8.71953024998199,sidewalk_right,34,105026.0,0.0003237293622531,CRITICAL,91
262,262,8.71953024998199,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,91
262,262,8.71953024998199,crosswalk_top,0,11964.5,0.0,LOW,91
262,262,8.71953024998199,crosswalk_main_left,0,38193.0,0.0,LOW,91
262,262,8.71953024998199,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,91
263,263,8.752810899791081,crosswalk_main,0,704629.0,0.0,LOW,90
263,263,8.752810899791081,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,90
263,263,8.752810899791081,sidewalk_right,32,105026.0,0.0003046864585912,CRITICAL,90
263,263,8.752810899791081,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,90
263,263,8.752810899791081,crosswalk_top,0,11964.5,0.0,LOW,90
263,263,8.752810899791081,crosswalk_main_left,0,38193.0,0.0,LOW,90
263,263,8.752810899791081,sidewalk_left,18,38974.5,0.00046184043413,HIGH,90
264,264,8.786091549600172,crosswalk_main,0,704629.0,0.0,LOW,91
264,264,8.786091549600172,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,91
264,264,8.786091549600172,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,91
264,264,8.786091549600172,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,91
264,264,8.786091549600172,crosswalk_top,0,11964.5,0.0,LOW,91
264,264,8.786091549600172,crosswalk_main_left,0,38193.0,0.0,LOW,91
264,264,8.786091549600172,sidewalk_left,18,38974.5,0.00046184043413,HIGH,91
265,265,8.819372199409264,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,89
265,265,8.819372199409264,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,89
265,265,8.819372199409264,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,89
265,265,8.819372199409264,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,89
265,265,8.819372199409264,crosswalk_top,0,11964.5,0.0,LOW,89
265,265,8.819372199409264,crosswalk_main_left,0,38193.0,0.0,LOW,89
265,265,8.819372199409264,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,89
266,266,8.852652849218357,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,93
266,266,8.852652849218357,sidewalk_bottom,11,130166.0,8.450747507029485e-05,MEDIUM,93
266,266,8.852652849218357,sidewalk_right,31,105026.0,0.0002951650067602,CRITICAL,93
266,266,8.852652849218357,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,93
266,266,8.852652849218357,crosswalk_top,0,11964.5,0.0,LOW,93
266,266,8.852652849218357,crosswalk_main_left,0,38193.0,0.0,LOW,93
266,266,8.852652849218357,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,93
267,267,8.885933499027448,crosswalk_main,0,704629.0,0.0,LOW,90
267,267,8.885933499027448,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,90
267,267,8.885933499027448,sidewalk_right,31,105026.0,0.0002951650067602,CRITICAL,90
267,267,8.885933499027448,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,90
267,267,8.885933499027448,crosswalk_top,0,11964.5,0.0,LOW,90
267,267,8.885933499027448,crosswalk_main_left,0,38193.0,0.0,LOW,90
267,267,8.885933499027448,sidewalk_left,18,38974.5,0.00046184043413,HIGH,90
268,268,8.91921414883654,crosswalk_main,0,704629.0,0.0,LOW,88
268,268,8.91921414883654,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,88
268,268,8.91921414883654,sidewalk_right,35,105026.0,0.0003332508140841,CRITICAL,88
268,268,8.91921414883654,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
268,268,8.91921414883654,crosswalk_top,0,11964.5,0.0,LOW,88
268,268,8.91921414883654,crosswalk_main_left,0,38193.0,0.0,LOW,88
268,268,8.91921414883654,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,88
269,269,8.952494798645631,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,88
269,269,8.952494798645631,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,88
269,269,8.952494798645631,sidewalk_right,32,105026.0,0.0003046864585912,CRITICAL,88
269,269,8.952494798645631,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
269,269,8.952494798645631,crosswalk_top,0,11964.5,0.0,LOW,88
269,269,8.952494798645631,crosswalk_main_left,0,38193.0,0.0,LOW,88
269,269,8.952494798645631,sidewalk_left,18,38974.5,0.00046184043413,HIGH,88
270,270,8.985775448454723,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,89
270,270,8.985775448454723,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,89
270,270,8.985775448454723,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,89
270,270,8.985775448454723,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,89
270,270,8.985775448454723,crosswalk_top,0,11964.5,0.0,LOW,89
270,270,8.985775448454723,crosswalk_main_left,0,38193.0,0.0,LOW,89
270,270,8.985775448454723,sidewalk_left,18,38974.5,0.00046184043413,HIGH,89
271,271,9.019056098263814,crosswalk_main,0,704629.0,0.0,LOW,85
271,271,9.019056098263814,sidewalk_bottom,7,130166.0,5.3777484135642177e-05,LOW,85
271,271,9.019056098263814,sidewalk_right,31,105026.0,0.0002951650067602,CRITICAL,85
271,271,9.019056098263814,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,85
271,271,9.019056098263814,crosswalk_top,0,11964.5,0.0,LOW,85
271,271,9.019056098263814,crosswalk_main_left,0,38193.0,0.0,LOW,85
271,271,9.019056098263814,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,85
272,272,9.052336748072904,crosswalk_main,0,704629.0,0.0,LOW,87
272,272,9.052336748072904,sidewalk_bottom,6,130166.0,4.609498640197901e-05,LOW,87
272,272,9.052336748072904,sidewalk_right,32,105026.0,0.0003046864585912,CRITICAL,87
272,272,9.052336748072904,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,87
272,272,9.052336748072904,crosswalk_top,0,11964.5,0.0,LOW,87
272,272,9.052336748072904,crosswalk_main_left,0,38193.0,0.0,LOW,87
272,272,9.052336748072904,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,87
273,273,9.085617397881997,crosswalk_main,0,704629.0,0.0,LOW,87
273,273,9.085617397881997,sidewalk_bottom,7,130166.0,5.3777484135642177e-05,LOW,87
273,273,9.085617397881997,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,87
273,273,9.085617397881997,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,87
273,273,9.085617397881997,crosswalk_top,0,11964.5,0.0,LOW,87
273,273,9.085617397881997,crosswalk_main_left,0,38193.0,0.0,LOW,87
273,273,9.085617397881997,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,87
274,274,9.118898047691088,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,87
274,274,9.118898047691088,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,87
274,274,9.118898047691088,sidewalk_right,31,105026.0,0.0002951650067602,CRITICAL,87
274,274,9.118898047691088,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,87
274,274,9.118898047691088,crosswalk_top,0,11964.5,0.0,LOW,87
274,274,9.118898047691088,crosswalk_main_left,0,38193.0,0.0,LOW,87
274,274,9.118898047691088,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,87
275,275,9.15217869750018,crosswalk_main,0,704629.0,0.0,LOW,87
275,275,9.15217869750018,sidewalk_bottom,7,130166.0,5.3777484135642177e-05,LOW,87
275,275,9.15217869750018,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,87
275,275,9.15217869750018,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,87
275,275,9.15217869750018,crosswalk_top,0,11964.5,0.0,LOW,87
275,275,9.15217869750018,crosswalk_main_left,0,38193.0,0.0,LOW,87
275,275,9.15217869750018,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,87
276,276,9.185459347309273,crosswalk_main,0,704629.0,0.0,LOW,86
276,276,9.185459347309273,sidewalk_bottom,7,130166.0,5.3777484135642177e-05,LOW,86
276,276,9.185459347309273,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,86
276,276,9.185459347309273,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,86
276,276,9.185459347309273,crosswalk_top,0,11964.5,0.0,LOW,86
276,276,9.185459347309273,crosswalk_main_left,0,38193.0,0.0,LOW,86
276,276,9.185459347309273,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,86
277,277,9.218739997118364,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,92
277,277,9.218739997118364,sidewalk_bottom,6,130166.0,4.609498640197901e-05,LOW,92
277,277,9.218739997118364,sidewalk_right,35,105026.0,0.0003332508140841,CRITICAL,92
277,277,9.218739997118364,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,92
277,277,9.218739997118364,crosswalk_top,0,11964.5,0.0,LOW,92
277,277,9.218739997118364,crosswalk_main_left,0,38193.0,0.0,LOW,92
277,277,9.218739997118364,sidewalk_left,18,38974.5,0.00046184043413,HIGH,92
278,278,9.252020646927456,crosswalk_main,0,704629.0,0.0,LOW,90
278,278,9.252020646927456,sidewalk_bottom,7,130166.0,5.3777484135642177e-05,LOW,90
278,278,9.252020646927456,sidewalk_right,35,105026.0,0.0003332508140841,CRITICAL,90
278,278,9.252020646927456,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,90
278,278,9.252020646927456,crosswalk_top,0,11964.5,0.0,LOW,90
278,278,9.252020646927456,crosswalk_main_left,0,38193.0,0.0,LOW,90
278,278,9.252020646927456,sidewalk_left,18,38974.5,0.00046184043413,HIGH,90
279,279,9.285301296736549,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,94
279,279,9.285301296736549,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,94
279,279,9.285301296736549,sidewalk_right,34,105026.0,0.0003237293622531,CRITICAL,94
279,279,9.285301296736549,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,94
279,279,9.285301296736549,crosswalk_top,0,11964.5,0.0,LOW,94
279,279,9.285301296736549,crosswalk_main_left,0,38193.0,0.0,LOW,94
279,279,9.285301296736549,sidewalk_left,19,38974.5,0.0004874982360261,HIGH,94
280,280,9.318581946545638,crosswalk_main,0,704629.0,0.0,LOW,92
280,280,9.318581946545638,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,92
280,280,9.318581946545638,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,92
280,280,9.318581946545638,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,92
280,280,9.318581946545638,crosswalk_top,0,11964.5,0.0,LOW,92
280,280,9.318581946545638,crosswalk_main_left,0,38193.0,0.0,LOW,92
280,280,9.318581946545638,sidewalk_left,19,38974.5,0.0004874982360261,HIGH,92
281,281,9.35186259635473,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,94
281,281,9.35186259635473,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,94
281,281,9.35186259635473,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,94
281,281,9.35186259635473,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,94
281,281,9.35186259635473,crosswalk_top,0,11964.5,0.0,LOW,94
281,281,9.35186259635473,crosswalk_main_left,0,38193.0,0.0,LOW,94
281,281,9.35186259635473,sidewalk_left,18,38974.5,0.00046184043413,HIGH,94
282,282,9.38514324616382,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,93
282,282,9.38514324616382,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,93
282,282,9.38514324616382,sidewalk_right,32,105026.0,0.0003046864585912,CRITICAL,93
282,282,9.38514324616382,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,93
282,282,9.38514324616382,crosswalk_top,0,11964.5,0.0,LOW,93
282,282,9.38514324616382,crosswalk_main_left,0,38193.0,0.0,LOW,93
282,282,9.38514324616382,sidewalk_left,18,38974.5,0.00046184043413,HIGH,93
283,283,9.418423895972913,crosswalk_main,0,704629.0,0.0,LOW,98
283,283,9.418423895972913,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,98
283,283,9.418423895972913,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,98
283,283,9.418423895972913,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,98
283,283,9.418423895972913,crosswalk_top,0,11964.5,0.0,LOW,98
283,283,9.418423895972913,crosswalk_main_left,0,38193.0,0.0,LOW,98
283,283,9.418423895972913,sidewalk_left,20,38974.5,0.0005131560379222,HIGH,98
284,284,9.451704545782004,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,98
284,284,9.451704545782004,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,98
284,284,9.451704545782004,sidewalk_right,35,105026.0,0.0003332508140841,CRITICAL,98
284,284,9.451704545782004,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,98
284,284,9.451704545782004,crosswalk_top,0,11964.5,0.0,LOW,98
284,284,9.451704545782004,crosswalk_main_left,0,38193.0,0.0,LOW,98
284,284,9.451704545782004,sidewalk_left,20,38974.5,0.0005131560379222,HIGH,98
285,285,9.484985195591095,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,98
285,285,9.484985195591095,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,98
285,285,9.484985195591095,sidewalk_right,36,105026.0,0.0003427722659151,CRITICAL,98
285,285,9.484985195591095,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,98
285,285,9.484985195591095,crosswalk_top,0,11964.5,0.0,LOW,98
285,285,9.484985195591095,crosswalk_main_left,0,38193.0,0.0,LOW,98
285,285,9.484985195591095,sidewalk_left,18,38974.5,0.00046184043413,HIGH,98
286,286,9.518265845400188,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,95
286,286,9.518265845400188,sidewalk_bottom,10,130166.0,7.682497733663169e-05,MEDIUM,95
286,286,9.518265845400188,sidewalk_right,37,105026.0,0.000352293717746,CRITICAL,95
286,286,9.518265845400188,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,95
286,286,9.518265845400188,crosswalk_top,0,11964.5,0.0,LOW,95
286,286,9.518265845400188,crosswalk_main_left,0,38193.0,0.0,LOW,95
286,286,9.518265845400188,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,95
287,287,9.55154649520928,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,92
287,287,9.55154649520928,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,92
287,287,9.55154649520928,sidewalk_right,38,105026.0,0.000361815169577,CRITICAL,92
287,287,9.55154649520928,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,92
287,287,9.55154649520928,crosswalk_top,0,11964.5,0.0,LOW,92
287,287,9.55154649520928,crosswalk_main_left,0,38193.0,0.0,LOW,92
287,287,9.55154649520928,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,92
288,288,9.584827145018371,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,93
288,288,9.584827145018371,sidewalk_bottom,9,130166.0,6.914247960296851e-05,MEDIUM,93
288,288,9.584827145018371,sidewalk_right,38,105026.0,0.000361815169577,CRITICAL,93
288,288,9.584827145018371,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,93
288,288,9.584827145018371,crosswalk_top,0,11964.5,0.0,LOW,93
288,288,9.584827145018371,crosswalk_main_left,0,38193.0,0.0,LOW,93
288,288,9.584827145018371,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,93
289,289,9.618107794827464,crosswalk_main,0,704629.0,0.0,LOW,90
289,289,9.618107794827464,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,90
289,289,9.618107794827464,sidewalk_right,34,105026.0,0.0003237293622531,CRITICAL,90
289,289,9.618107794827464,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,90
289,289,9.618107794827464,crosswalk_top,0,11964.5,0.0,LOW,90
289,289,9.618107794827464,crosswalk_main_left,0,38193.0,0.0,LOW,90
289,289,9.618107794827464,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,90
290,290,9.651388444636554,crosswalk_main,0,704629.0,0.0,LOW,88
290,290,9.651388444636554,sidewalk_bottom,7,130166.0,5.3777484135642177e-05,LOW,88
290,290,9.651388444636554,sidewalk_right,34,105026.0,0.0003237293622531,CRITICAL,88
290,290,9.651388444636554,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
290,290,9.651388444636554,crosswalk_top,0,11964.5,0.0,LOW,88
290,290,9.651388444636554,crosswalk_main_left,0,38193.0,0.0,LOW,88
290,290,9.651388444636554,sidewalk_left,18,38974.5,0.00046184043413,HIGH,88
291,291,9.684669094445644,crosswalk_main,0,704629.0,0.0,LOW,91
291,291,9.684669094445644,sidewalk_bottom,7,130166.0,5.3777484135642177e-05,LOW,91
291,291,9.684669094445644,sidewalk_right,37,105026.0,0.000352293717746,CRITICAL,91
291,291,9.684669094445644,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,91
291,291,9.684669094445644,crosswalk_top,0,11964.5,0.0,LOW,91
291,291,9.684669094445644,crosswalk_main_left,0,38193.0,0.0,LOW,91
291,291,9.684669094445644,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,91
292,292,9.717949744254735,crosswalk_main,0,704629.0,0.0,LOW,89
292,292,9.717949744254735,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,89
292,292,9.717949744254735,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,89
292,292,9.717949744254735,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,89
292,292,9.717949744254735,crosswalk_top,0,11964.5,0.0,LOW,89
292,292,9.717949744254735,crosswalk_main_left,0,38193.0,0.0,LOW,89
292,292,9.717949744254735,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,89
293,293,9.751230394063828,crosswalk_main,0,704629.0,0.0,LOW,90
293,293,9.751230394063828,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,90
293,293,9.751230394063828,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,90
293,293,9.751230394063828,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,90
293,293,9.751230394063828,crosswalk_top,0,11964.5,0.0,LOW,90
293,293,9.751230394063828,crosswalk_main_left,0,38193.0,0.0,LOW,90
293,293,9.751230394063828,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,90
294,294,9.78451104387292,crosswalk_main,0,704629.0,0.0,LOW,89
294,294,9.78451104387292,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,89
294,294,9.78451104387292,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,89
294,294,9.78451104387292,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,89
294,294,9.78451104387292,crosswalk_top,0,11964.5,0.0,LOW,89
294,294,9.78451104387292,crosswalk_main_left,0,38193.0,0.0,LOW,89
294,294,9.78451104387292,sidewalk_left,16,38974.5,0.0004105248303377,MEDIUM,89
295,295,9.817791693682013,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,95
295,295,9.817791693682013,sidewalk_bottom,8,130166.0,6.145998186930535e-05,MEDIUM,95
295,295,9.817791693682013,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,95
295,295,9.817791693682013,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,95
295,295,9.817791693682013,crosswalk_top,0,11964.5,0.0,LOW,95
295,295,9.817791693682013,crosswalk_main_left,0,38193.0,0.0,LOW,95
295,295,9.817791693682013,sidewalk_left,19,38974.5,0.0004874982360261,HIGH,95
296,296,9.851072343491104,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,88
296,296,9.851072343491104,sidewalk_bottom,6,130166.0,4.609498640197901e-05,LOW,88
296,296,9.851072343491104,sidewalk_right,31,105026.0,0.0002951650067602,CRITICAL,88
296,296,9.851072343491104,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
296,296,9.851072343491104,crosswalk_top,0,11964.5,0.0,LOW,88
296,296,9.851072343491104,crosswalk_main_left,0,38193.0,0.0,LOW,88
296,296,9.851072343491104,sidewalk_left,17,38974.5,0.0004361826322338,MEDIUM,88
297,297,9.884352993300194,crosswalk_main,0,704629.0,0.0,LOW,88
297,297,9.884352993300194,sidewalk_bottom,6,130166.0,4.609498640197901e-05,LOW,88
297,297,9.884352993300194,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,88
297,297,9.884352993300194,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
297,297,9.884352993300194,crosswalk_top,0,11964.5,0.0,LOW,88
297,297,9.884352993300194,crosswalk_main_left,0,38193.0,0.0,LOW,88
297,297,9.884352993300194,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,88
298,298,9.917633643109289,crosswalk_main,1,704629.0,1.4191865506528968e-06,LOW,88
298,298,9.917633643109289,sidewalk_bottom,7,130166.0,5.3777484135642177e-05,LOW,88
298,298,9.917633643109289,sidewalk_right,33,105026.0,0.0003142079104221,CRITICAL,88
298,298,9.917633643109289,crosswalk_left,1,59512.5,1.6803192606595252e-05,LOW,88
298,298,9.917633643109289,crosswalk_top,0,11964.5,0.0,LOW,88
298,298,9.917633643109289,crosswalk_main_left,0,38193.0,0.0,LOW,88
298,298,9.917633643109289,sidewalk_left,15,38974.5,0.0003848670284416,MEDIUM,88
299,299,9.950914292918378,crosswalk_main,0,704629.0,0.0,LOW,88
299,299,9.950914292918378,sidewalk_bottom,6,130166.0,4.609498640197901e-05,LOW,88
