frame_id,timestamp_sec,total_count,inference_time_sec,inference_fps,total_count_change,total_count_change_abs,rolling_mean_count_5s,rolling_mean_count_change_5s
6680,222.3748866112849,159,0.6220846176147461,1.607498355825437,-2.0,2.0,125.6,0.20666666666666667
6681,222.40817626496928,171,0.6183104515075684,1.6173105234786085,12.0,12.0,125.90666666666667,0.30666666666666664
6682,222.4414659186536,159,0.6199023723602295,1.6131572398934024,-12.0,12.0,126.19333333333333,0.2866666666666667
6683,222.4747555723379,159,0.6162223815917969,1.6227907811735869,0.0,0.0,126.4,0.20666666666666667
6684,222.50804522602223,156,0.6199014186859131,1.6131597216212734,-3.0,3.0,126.63333333333334,0.23333333333333334
6685,222.5413348797065,164,0.6164212226867676,1.622267312019766,8.0,8.0,126.90666666666667,0.2733333333333333
6686,222.57462453339087,171,0.6205301284790039,1.6115252976533527,7.0,7.0,127.2,0.29333333333333333
6687,222.6079141870752,167,0.6197245121002197,1.6136202142643077,-4.0,4.0,127.46,0.26
6688,222.64120384075952,171,0.6200313568115234,1.6128216565407982,4.0,4.0,127.77333333333333,0.31333333333333335
6689,222.67449349444385,153,0.6198883056640625,1.6131938461538462,-18.0,18.0,127.98,0.20666666666666667
6690,222.70778314812816,154,0.6215898990631104,1.6087777512267287,1.0,1.0,128.15333333333334,0.17333333333333334
6691,222.7410728018125,145,0.6201531887054443,1.61250481044446,-9.0,9.0,128.27333333333334,0.12
6692,222.7743624554968,150,0.61794114112854,1.618277103501653,5.0,5.0,128.40666666666667,0.13333333333333333
6693,222.80765210918116,146,0.6210372447967529,1.6102093849898975,-4.0,4.0,128.50666666666666,0.1
6694,222.84094176286547,147,0.6169860363006592,1.6207822238503578,1.0,1.0,128.66666666666666,0.16
6695,222.87423141654975,147,0.619297981262207,1.6147315674465377,0.0,0.0,128.82666666666665,0.16
6696,222.9075210702341,145,0.6231157779693604,1.6048381943703112,-2.0,2.0,128.90666666666667,0.08
6697,222.94081072391845,144,0.622570276260376,1.6062443681165604,-1.0,1.0,128.95333333333335,0.04666666666666667
6698,222.97410037760275,134,0.6230897903442383,1.604905128436674,-10.0,10.0,128.88666666666666,-0.06666666666666667
6699,223.0073900312871,135,0.6194906234741211,1.6142294364230592,1.0,1.0,128.85333333333332,-0.03333333333333333
6700,223.0406796849714,134,0.6209487915039062,1.610438757080195,-1.0,1.0,128.79333333333332,-0.06
6701,223.07396933865573,131,0.6204607486724854,1.6117054981150098,-3.0,3.0,128.7,-0.09333333333333334
6702,223.1072589923401,127,0.6197829246520996,1.6134681357369214,-4.0,4.0,128.59333333333333,-0.10666666666666667
6703,223.1405486460244,132,0.6252274513244629,1.599417936435181,5.0,5.0,128.48,-0.11333333333333333
6704,223.1738382997087,130,0.6262247562408447,1.5968707561209894,-2.0,2.0,128.36,-0.12
6705,223.20712795339304,127,0.6206912994384766,1.6111068431355076,-3.0,3.0,128.19333333333333,-0.16666666666666666
6706,223.24041760707732,128,0.6186962127685547,1.616302119460501,1.0,1.0,128.11333333333334,-0.08
6707,223.27370726076168,125,0.6258008480072021,1.5979524527401907,-3.0,3.0,128.01333333333332,-0.1
6708,223.306996914446,126,0.6211967468261719,1.6097959384192135,1.0,1.0,128.0,-0.013333333333333334
6709,223.34028656813032,142,0.6262679100036621,1.5967607217718571,16.0,16.0,128.12666666666667,0.12666666666666668
6710,223.37357622181463,132,0.6254522800445557,1.5988430003465053,-10.0,10.0,128.16,0.03333333333333333
6711,223.40686587549897,131,0.61934494972229,1.6146091131418656,-1.0,1.0,128.24,0.08
6712,223.4401555291833,133,0.6219179630279541,1.6079291151702138,2.0,2.0,128.32,0.08
6713,223.4734451828676,120,0.6129324436187744,1.6315011718028258,-13.0,13.0,128.26666666666668,-0.05333333333333334
6714,223.50673483655197,119,0.6177690029144287,1.6187280282473426,-1.0,1.0,128.19333333333333,-0.07333333333333333
6715,223.54002449023628,122,0.6227412223815918,1.6058034446083909,3.0,3.0,128.18,-0.013333333333333334
6716,223.57331414392056,128,0.6218678951263428,1.6080585729495385,6.0,6.0,128.28666666666666,0.10666666666666667
6717,223.6066037976049,130,0.6191291809082031,1.615171810401661,2.0,2.0,128.33333333333334,0.04666666666666667
6718,223.63989345128925,133,0.6232678890228271,1.6044465271070223,3.0,3.0,128.40666666666667,0.07333333333333333
6719,223.6731831049736,130,0.6191601753234863,1.6150909568393028,-3.0,3.0,128.47333333333333,0.06666666666666667
6720,223.7064727586579,130,0.6141245365142822,1.628334223015927,0.0,0.0,128.56,0.08666666666666667
6721,223.7397624123422,114,0.6173646450042725,1.619788253331351,-16.0,16.0,128.46666666666667,-0.09333333333333334
6722,223.7730520660265,122,0.6165368556976318,1.62196305177647,8.0,8.0,128.43333333333334,-0.03333333333333333
6723,223.80634171971087,133,0.6122004985809326,1.6334517895983067,11.0,11.0,128.50666666666666,0.07333333333333333
6724,223.8396313733952,136,0.617222785949707,1.6201605364606269,3.0,3.0,128.56666666666666,0.06
6725,223.8729210270795,136,0.6249992847442627,1.600001831056783,0.0,0.0,128.6,0.03333333333333333
6726,223.90621068076385,139,0.6198790073394775,1.6132180444245126,3.0,3.0,128.70666666666668,0.10666666666666667
6727,223.93950033444816,141,0.6201419830322266,1.6125339476460403,2.0,2.0,128.82,0.11333333333333333
6728,223.9727899881325,128,0.6189720630645752,1.6155818003302571,-13.0,13.0,128.9,0.08
6729,224.0060796418168,128,0.6172163486480713,1.6201774340397244,0.0,0.0,128.96,0.06
6730,224.03936929550116,130,0.6158747673034668,1.6237067226806174,2.0,2.0,129.02,0.06
6731,224.07265894918547,119,0.6179120540618896,1.618353280902076,-11.0,11.0,129.01333333333332,-0.006666666666666667
6732,224.10594860286977,118,0.617814302444458,1.618609339478509,-1.0,1.0,129.02,0.006666666666666667
6733,224.1392382565541,121,0.6192467212677002,1.6148652316686232,3.0,3.0,129.04666666666665,0.02666666666666667
6734,224.1725279102384,111,0.6177191734313965,1.6188586059989918,-10.0,10.0,128.98666666666668,-0.06
6735,224.20581756392275,106,0.6163065433502197,1.6225691756638454,-5.0,5.0,128.93333333333334,-0.05333333333333334
6736,224.23910721760708,111,0.6178700923919678,1.6184631888050904,5.0,5.0,128.93333333333334,0.0
6737,224.2723968712914,120,0.6216518878936768,1.6086173298504216,9.0,9.0,128.95333333333335,0.02
6738,224.30568652497573,108,0.6210756301879883,1.610109866486499,-12.0,12.0,128.98,0.02666666666666667
6739,224.33897617866003,102,0.6165921688079834,1.6218175490831053,-6.0,6.0,128.86666666666667,-0.11333333333333333
6740,224.3722658323444,121,0.6173021793365479,1.6199521619618462,19.0,19.0,128.94,0.07333333333333333
6741,224.4055554860287,115,0.6163768768310547,1.6223840276767785,-6.0,6.0,128.9,-0.04
6742,224.438845139713,126,0.618865966796875,1.6158587701563194,11.0,11.0,128.96,0.06
6743,224.47213479339732,112,0.6176838874816895,1.6189510852825084,-14.0,14.0,128.96,0.0
6744,224.50542444708168,121,0.6146762371063232,1.626872717103306,9.0,9.0,129.01333333333332,0.05333333333333334
6745,224.538714100766,130,0.6170272827148438,1.6206738794435858,9.0,9.0,129.07333333333332,0.06
6746,224.57200375445032,133,0.6173093318939209,1.6199333921163548,3.0,3.0,129.17333333333335,0.1
6747,224.60529340813463,140,0.6208789348602295,1.6106199515773831,7.0,7.0,129.3,0.12666666666666668
6748,224.63858306181896,130,0.6185116767883301,1.6167843510935438,-10.0,10.0,129.38,0.08
6749,224.6718727155033,134,0.617534875869751,1.6193417393496616,4.0,4.0,129.46,0.08
6750,224.7051623691876,128,0.6153368949890137,1.6251260214420495,-6.0,6.0,129.50666666666666,0.04666666666666667
6751,224.73845202287197,134,0.6233363151550293,1.604270400564246,6.0,6.0,129.60666666666665,0.1
6752,224.77174167655625,135,0.6164491176605225,1.6221939027102288,1.0,1.0,129.76666666666668,0.16
6753,224.80503133024055,135,0.6188883781433105,1.6158002562595202,0.0,0.0,129.88666666666666,0.12
6754,224.8383209839249,136,0.6238195896148682,1.6030275686234492,1.0,1.0,130.01333333333332,0.12666666666666668
6755,224.8716106376092,133,0.6295578479766846,1.5884163833615408,-3.0,3.0,130.09333333333333,0.08
6756,224.9049002912936,129,0.6209948062896729,1.6103194259784746,-4.0,4.0,130.13333333333333,0.04
6757,224.9381899449779,144,0.6250441074371338,1.599887092929004,15.0,15.0,130.32666666666665,0.19333333333333333
6758,224.9714795986622,128,0.6215043067932129,1.6089993087251773,-16.0,16.0,130.36666666666667,0.04
6759,225.0047692523465,133,0.622868537902832,1.6054752153110048,5.0,5.0,130.45333333333335,0.08666666666666667
6760,225.03805890603084,129,0.6169757843017578,1.620809155632773,-4.0,4.0,130.54666666666665,0.09333333333333334
6761,225.0713485597152,126,0.6240663528442383,1.6023937125313843,-3.0,3.0,130.62,0.07333333333333333
6762,225.1046382133995,130,0.6163904666900635,1.6223482581907371,4.0,4.0,130.74666666666667,0.12666666666666668
6763,225.13792786708385,129,0.6192436218261719,1.614873314400823,-1.0,1.0,130.88666666666666,0.14
6764,225.17121752076812,130,0.6183793544769287,1.617130314523315,1.0,1.0,130.99333333333334,0.10666666666666667
6765,225.2045071744525,134,0.620211124420166,1.6123541817069111,4.0,4.0,131.02666666666667,0.03333333333333333
6766,225.2377968281368,132,0.617039680480957,1.620641316325947,-2.0,2.0,131.08,0.05333333333333334
6767,225.27108648182116,125,0.6176910400390625,1.6189323386279983,-7.0,7.0,131.10666666666665,0.02666666666666667
6768,225.30437613550544,119,0.6156370639801025,1.624333651283088,-6.0,6.0,131.12,0.013333333333333334
6769,225.33766578918977,129,0.6163570880889893,1.6224361158893992,10.0,10.0,131.12666666666667,0.006666666666666667
6770,225.3709554428741,126,0.6210134029388428,1.6102712039187337,-3.0,3.0,131.22,0.09333333333333334
6771,225.4042450965584,139,0.6210968494415283,1.6100548584317729,13.0,13.0,131.32666666666665,0.10666666666666667
6772,225.43753475024275,144,0.6264004707336426,1.5964228105205545,5.0,5.0,131.45333333333335,0.12666666666666668
6773,225.47082440392705,145,0.6199746131896973,1.6129692712014712,1.0,1.0,131.58666666666667,0.13333333333333333
6774,225.5041140576114,142,0.6277856826782227,1.5929002963779906,-3.0,3.0,131.71333333333334,0.12666666666666668
6775,225.53740371129567,138,0.6197159290313721,1.613642562912687,-4.0,4.0,131.86,0.14666666666666667
6776,225.57069336498003,134,0.619927167892456,1.6130927176488552,-4.0,4.0,131.98666666666668,0.12666666666666668
6777,225.6039830186644,146,0.6182820796966553,1.6173847388406035,12.0,12.0,132.20666666666668,0.22
6778,225.63727267234867,142,0.6185886859893799,1.616583074746324,-4.0,4.0,132.33333333333334,0.12666666666666668
6779,225.670562326033,131,0.6189718246459961,1.615582422627916,-11.0,11.0,132.36,0.02666666666666667
6780,225.7038519797173,128,0.6169195175170898,1.6209569832134516,-3.0,3.0,132.38666666666666,0.02666666666666667
6781,225.73714163340165,123,0.6142995357513428,1.6278703495631188,-5.0,5.0,132.40666666666667,0.02
6782,225.770431287086,121,0.6136071681976318,1.6297071674330863,-2.0,2.0,132.37333333333333,-0.03333333333333333
6783,225.80372094077032,126,0.6184453964233398,1.6169576259817082,5.0,5.0,132.31333333333333,-0.06
6784,225.83701059445465,117,0.6156919002532959,1.624188980866241,-9.0,9.0,132.22666666666666,-0.08666666666666667
6785,225.87030024813896,114,0.6183185577392578,1.6172893203404313,-3.0,3.0,132.14666666666668,-0.08
6786,225.90358990182327,125,0.6078922748565674,1.6450283074183674,11.0,11.0,132.12,-0.02666666666666667
6787,225.9368795555076,121,0.6181292533874512,1.617784621128726,-4.0,4.0,132.04,-0.08
6788,225.97016920919197,122,0.6156930923461914,1.6241858361433763,1.0,1.0,131.97333333333333,-0.06666666666666667
6789,226.00345886287624,124,0.6120269298553467,1.6339150308898192,2.0,2.0,131.87333333333333,-0.1
6790,226.03674851656055,125,0.613306999206543,1.6305047900867518,1.0,1.0,131.73333333333332,-0.14
6791,226.07003817024489,122,0.6126494407653809,1.6322548156588594,-3.0,3.0,131.66666666666666,-0.06666666666666667
6792,226.1033278239292,125,0.6145987510681152,1.6270778264064047,3.0,3.0,131.67333333333335,0.006666666666666667
6793,226.1366174776136,126,0.6146917343139648,1.6268317014479847,1.0,1.0,131.70666666666668,0.03333333333333333
6794,226.16990713129783,129,0.6158034801483154,1.623894687570053,3.0,3.0,131.7,-0.006666666666666667
6795,226.2031967849822,132,0.6139175891876221,1.6288831230968128,3.0,3.0,131.73333333333332,0.03333333333333333
6796,226.23648643866653,138,0.6099388599395752,1.6395085895971064,6.0,6.0,131.80666666666667,0.07333333333333333
6797,226.26977609235084,137,0.6150660514831543,1.625841643492802,-1.0,1.0,131.87333333333333,0.06666666666666667
6798,226.3030657460352,126,0.6180665493011475,1.6179487486108213,-11.0,11.0,131.88666666666666,0.013333333333333334
6799,226.33635539971948,127,0.6181116104125977,1.617830798118299,1.0,1.0,131.89333333333335,0.006666666666666667
6800,226.3696450534038,128,0.6151096820831299,1.6257263202448724,1.0,1.0,131.96666666666667,0.07333333333333333
6801,226.40293470708812,131,0.6185743808746338,1.616620459751419,3.0,3.0,131.97333333333333,0.006666666666666667
6802,226.43622436077248,132,0.6263241767883301,1.596617274344745,1.0,1.0,131.96,-0.013333333333333334
6803,226.4695140144568,132,0.6148562431335449,1.6263964319588164,0.0,0.0,131.96,0.0
6804,226.5028036681411,136,0.6224339008331299,1.606596296669408,4.0,4.0,131.96666666666667,0.006666666666666667
6805,226.53609332182543,134,0.6178500652313232,1.6185156501126203,-2.0,2.0,132.0,0.03333333333333333
6806,226.56938297550977,132,0.6233375072479248,1.6042673325002763,-2.0,2.0,131.98,-0.02
6807,226.60267262919407,128,0.6215071678161621,1.6089919019176842,-4.0,4.0,131.97333333333333,-0.006666666666666667
6808,226.6359622828784,128,0.6216518878936768,1.6086173298504216,0.0,0.0,131.97333333333333,0.0
6809,226.66925193656277,131,0.6173262596130371,1.6198889718814762,3.0,3.0,132.04,0.06666666666666667
6810,226.70254159024705,127,0.6201918125152588,1.612404388159182,-4.0,4.0,132.02666666666667,-0.013333333333333334
6811,226.7358312439314,135,0.6231811046600342,1.6046699627478804,8.0,8.0,132.1,0.07333333333333333
6812,226.7691208976157,135,0.626084566116333,1.5972283204537414,0.0,0.0,132.18666666666667,0.08666666666666667
6813,226.80241055130003,148,0.6280677318572998,1.59218496553363,13.0,13.0,132.32,0.13333333333333333
6814,226.8357002049844,148,0.6303818225860596,1.5863401579341705,0.0,0.0,132.40666666666667,0.08666666666666667
6815,226.86898985866867,136,0.6300032138824463,1.5872934898814537,-12.0,12.0,132.54,0.13333333333333333
6816,226.902279512353,136,0.6334824562072754,1.5785756814594407,0.0,0.0,132.65333333333334,0.11333333333333333
6817,226.9355691660373,138,0.6294219493865967,1.5887593385876522,2.0,2.0,132.67333333333335,0.02
6818,226.96885881972165,136,0.6269714832305908,1.5949688729817637,-2.0,2.0,132.69333333333333,0.02
6819,227.002148473406,133,0.6296172142028809,1.588266612541777,-3.0,3.0,132.71333333333334,0.02
6820,227.0354381270903,128,0.6280090808868408,1.5923336627359808,-5.0,5.0,132.75333333333333,0.04
6821,227.06872778077465,135,0.6300919055938721,1.5870700625133145,7.0,7.0,132.82,0.06666666666666667
6822,227.10201743445896,128,0.63321852684021,1.5792336414887396,-7.0,7.0,132.82666666666665,0.006666666666666667
6823,227.1353070881433,142,0.6506500244140625,1.536924556178326,14.0,14.0,132.92,0.09333333333333334
6824,227.1685967418276,148,0.6291816234588623,1.5893661904850322,6.0,6.0,133.04,0.12
6825,227.2018863955119,136,0.6294183731079102,1.588768365725091,-12.0,12.0,133.02666666666667,-0.013333333333333334
6826,227.23517604919624,130,0.6323606967926025,1.581375953743016,-6.0,6.0,132.99333333333334,-0.03333333333333333
6827,227.26846570288055,137,0.6332933902740479,1.579046955736054,7.0,7.0,133.01333333333332,0.02
6828,227.30175535656488,138,0.6311502456665039,1.5844087946824537,1.0,1.0,133.01333333333332,0.0
6829,227.3350450102492,135,0.6267611980438232,1.5955040023554232,-3.0,3.0,132.84,-0.17333333333333334
6830,227.36833466393352,138,0.6221375465393066,1.6073615964228258,3.0,3.0,132.7,-0.14
6831,227.40162431761783,138,0.623908519744873,1.602799077673947,0.0,0.0,132.48,-0.22
6832,227.4349139713022,134,0.6216685771942139,1.6085741449460338,-4.0,4.0,132.31333333333333,-0.16666666666666666
6833,227.4682036249865,133,0.625962495803833,1.5975397994345408,-1.0,1.0,132.14,-0.17333333333333334
6834,227.50149327867084,134,0.620253324508667,1.612244482191448,1.0,1.0,131.99333333333334,-0.14666666666666667
6835,227.5347829323552,135,0.6202027797698975,1.6123758754693291,1.0,1.0,131.8,-0.19333333333333333
6836,227.56807258603948,148,0.6153881549835205,1.624990653300402,13.0,13.0,131.64666666666668,-0.15333333333333332
6837,227.6013622397238,149,0.6177051067352295,1.6188954714739563,1.0,1.0,131.52666666666667,-0.12
6838,227.6346518934081,147,0.618016242980957,1.6180804491101588,-2.0,2.0,131.36666666666667,-0.16
6839,227.66794154709245,141,0.6177144050598145,1.618871102582055,-6.0,6.0,131.28666666666666,-0.08
6840,227.7012312007768,132,0.6159071922302246,1.623621241341508,-9.0,9.0,131.14,-0.14666666666666667
6841,227.7345208544611,134,0.6185081005096436,1.6167936995101786,2.0,2.0,131.06666666666666,-0.07333333333333333
6842,227.76781050814543,148,0.6131956577301025,1.6308008502567528,14.0,14.0,131.05333333333334,-0.013333333333333334
6843,227.8011001618297,145,0.6113681793212891,1.6356755778656176,-3.0,3.0,131.04666666666665,-0.006666666666666667
6844,227.83438981551407,146,0.6174414157867432,1.619586853800212,1.0,1.0,131.04,-0.006666666666666667
6845,227.8676794691984,154,0.611508846282959,1.6352993191815206,8.0,8.0,131.08666666666667,0.04666666666666667
6846,227.9009691228827,142,0.6128687858581543,1.63167063337999,-12.0,12.0,131.06666666666666,-0.02
6847,227.93425877656705,137,0.610621452331543,1.6376758402144052,-5.0,5.0,131.02,-0.04666666666666667
6848,227.96754843025136,133,0.6206612586975098,1.6111848226173364,-4.0,4.0,131.01333333333332,-0.006666666666666667
6849,228.0008380839357,144,0.6111199855804443,1.636339873666864,11.0,11.0,131.07333333333332,0.06
6850,228.03412773762005,136,0.6198468208312988,1.6133018132751962,-8.0,8.0,131.08666666666667,0.013333333333333334
6851,228.06741739130436,138,0.6155605316162109,1.6245356039549963,2.0,2.0,131.13333333333333,0.04666666666666667
6852,228.10070704498867,130,0.6159014701843262,1.6236363256296844,-8.0,8.0,131.15333333333334,0.02
6853,228.133996698673,130,0.6126382350921631,1.6322846709846042,0.0,0.0,131.14,-0.013333333333333334
6854,228.1672863523573,134,0.6097521781921387,1.6400105416021828,4.0,4.0,131.16666666666666,0.02666666666666667
6855,228.20057600604164,137,0.6150329113006592,1.625929249680672,3.0,3.0,131.23333333333332,0.06666666666666667
6856,228.233865659726,141,0.6131126880645752,1.6310215388898892,4.0,4.0,131.32,0.08666666666666667
6857,228.26715531341029,139,0.6351578235626221,1.5744118436437824,-2.0,2.0,131.41333333333333,0.09333333333333334
6858,228.30044496709465,141,0.6155884265899658,1.6244619892213876,2.0,2.0,131.51333333333332,0.1
6859,228.33373462077893,123,0.6124217510223389,1.6328616649076588,-18.0,18.0,131.38666666666666,-0.12666666666666668
6860,228.3670242744633,118,0.6085083484649658,1.643362827350879,-5.0,5.0,131.29333333333332,-0.09333333333333334
6861,228.4003139281476,116,0.6101653575897217,1.6388999925367855,-2.0,2.0,131.19333333333333,-0.1
6862,228.4336035818319,116,0.6124050617218018,1.6329061637545244,0.0,0.0,131.08,-0.11333333333333333
6863,228.46689323551624,118,0.6125054359436035,1.6326385715408982,2.0,2.0,131.06666666666666,-0.013333333333333334
6864,228.50018288920052,115,0.6206834316253662,1.6111272656035431,-3.0,3.0,131.04,-0.02666666666666667
6865,228.53347254288488,128,0.6195621490478516,1.6140430811288402,13.0,13.0,131.08,0.04
6866,228.5667621965692,126,0.6122632026672363,1.6332845018999087,-2.0,2.0,131.06666666666666,-0.013333333333333334
6867,228.60005185025352,136,0.616466760635376,1.6221474763202586,10.0,10.0,131.10666666666665,0.04
6868,228.63334150393783,132,0.6166431903839111,1.621683358535781,-4.0,4.0,131.1,-0.006666666666666667
6869,228.6666311576222,110,0.6213634014129639,1.6093641783954873,-22.0,22.0,130.96666666666667,-0.13333333333333333
6870,228.6999208113065,119,0.6198160648345947,1.613381867194523,9.0,9.0,130.89333333333335,-0.07333333333333333
6871,228.73321046499083,121,0.6232078075408936,1.6046012066920103,2.0,2.0,130.94,0.04666666666666667
6872,228.76650011867517,123,0.6158750057220459,1.623706094108511,2.0,2.0,130.94666666666666,0.006666666666666667
6873,228.79978977235947,119,0.6212434768676758,1.6096748492910116,-4.0,4.0,130.85333333333332,-0.09333333333333334
6874,228.8330794260438,124,0.6313459873199463,1.583917566729115,5.0,5.0,130.77333333333334,-0.08
6875,228.8663690797281,121,0.6224210262298584,1.6066295286604002,-3.0,3.0,130.67333333333335,-0.1
6876,228.89965873341245,121,0.6209454536437988,1.6104474139102776,0.0,0.0,130.55333333333334,-0.12
6877,228.9329483870968,116,0.6241846084594727,1.6020901291815952,-5.0,5.0,130.38666666666666,-0.16666666666666666
6878,228.9662380407811,118,0.6207702159881592,1.6109020282298376,2.0,2.0,130.32,-0.06666666666666667
6879,228.99952769446543,128,0.6218159198760986,1.6081929845077902,10.0,10.0,130.32,0.0
6880,229.0328173481497,124,0.6244552135467529,1.6013958700420556,-4.0,4.0,130.28,-0.04
6881,229.06610700183407,115,0.6242480278015137,1.601927367751269,-9.0,9.0,130.25333333333333,-0.02666666666666667
6882,229.0993966555184,120,0.6245315074920654,1.6012002405062082,5.0,5.0,130.26666666666668,0.013333333333333334
6883,229.1326863092027,141,0.628868818283081,1.5901567559513767,21.0,21.0,130.4,0.13333333333333333
6884,229.16597596288705,127,0.6272628307342529,1.5942280508306754,-14.0,14.0,130.50666666666666,0.10666666666666667
6885,229.19926561657132,128,0.6264450550079346,1.596309192651116,1.0,1.0,130.65333333333334,0.14666666666666667
6886,229.2325552702557,131,0.62664794921875,1.5957923444044024,3.0,3.0,130.78666666666666,0.13333333333333333
6887,229.26584492394,118,0.6316349506378174,1.583192948696414,-13.0,13.0,130.77333333333334,-0.013333333333333334
6888,229.29913457762436,111,0.6291728019714355,1.5893884746235425,-7.0,7.0,130.79333333333332,0.02
6889,229.33242423130864,121,0.6285836696624756,1.590878109412165,10.0,10.0,130.92,0.12666666666666668
6890,229.36571388499297,137,0.6305956840515137,1.585802163400645,16.0,16.0,131.02666666666667,0.10666666666666667
6891,229.3990035386773,144,0.6298120021820068,1.587775394142162,7.0,7.0,131.22,0.19333333333333333
6892,229.43229319236164,135,0.6283164024353027,1.5915548219401598,-9.0,9.0,131.28,0.06
6893,229.46558284604595,101,0.6281061172485352,1.5920876624806222,-34.0,34.0,131.20666666666668,-0.07333333333333333
6894,229.49887249973028,110,0.6262295246124268,1.5968585968841051,9.0,9.0,131.13333333333333,-0.07333333333333333
6895,229.53216215341465,121,0.6242733001708984,1.601862517147929,11.0,11.0,131.07333333333332,-0.06
6896,229.56545180709887,124,0.6264417171478271,1.596317698241704,3.0,3.0,131.01333333333332,-0.06
6897,229.5987414607833,128,0.6239297389984131,1.6027445680106354,4.0,4.0,130.93333333333334,-0.08
6898,229.6320311144676,134,0.6230714321136475,1.6049524155002524,6.0,6.0,130.96,0.02666666666666667
6899,229.6653207681519,132,0.6237223148345947,1.6032775743564516,-2.0,2.0,130.94666666666666,-0.013333333333333334
6900,229.69861042183624,115,0.628725528717041,1.5905191603092224,-17.0,17.0,130.86,-0.08666666666666667
6901,229.7319000755205,112,0.6230347156524658,1.6050469979875226,-3.0,3.0,130.71333333333334,-0.14666666666666667
6902,229.76518972920488,115,0.6134970188140869,1.6299997707128848,3.0,3.0,130.58,-0.13333333333333333
6903,229.7984793828892,116,0.6197021007537842,1.6136785703705614,1.0,1.0,130.45333333333335,-0.12666666666666668
6904,229.83176903657352,119,0.6168327331542969,1.621185041342247,3.0,3.0,130.34,-0.11333333333333333
6905,229.86505869025785,105,0.6240890026092529,1.602335557619348,-14.0,14.0,130.15333333333334,-0.18666666666666668
6906,229.89834834394216,113,0.6169512271881104,1.6208736702862525,8.0,8.0,130.04666666666665,-0.10666666666666667
6907,229.9316379976265,121,0.6178762912750244,1.6184469514705615,8.0,8.0,129.89333333333335,-0.15333333333333332
6908,229.96492765131083,118,0.6169824600219727,1.6207916185565256,-3.0,3.0,129.82666666666665,-0.06666666666666667
6909,229.99821730499517,119,0.6207051277160645,1.6110709503554164,1.0,1.0,129.73333333333332,-0.09333333333333334
6910,230.03150695867947,120,0.6129486560821533,1.631458018672889,1.0,1.0,129.67333333333335,-0.06
6911,230.06479661236375,124,0.6143739223480225,1.6276732517848196,4.0,4.0,129.66,-0.013333333333333334
6912,230.0980862660481,125,0.6147539615631104,1.6266670286391325,1.0,1.0,129.62666666666667,-0.03333333333333333
6913,230.13137591973245,121,0.6135280132293701,1.6299174258342228,-4.0,4.0,129.57333333333332,-0.05333333333333334
6914,230.1646655734168,125,0.6206250190734863,1.611278903149718,4.0,4.0,129.54,-0.03333333333333333
6915,230.1979552271011,116,0.6164612770080566,1.6221619058595482,-9.0,9.0,129.42,-0.12
6916,230.2312448807854,125,0.6195383071899414,1.614105194779206,9.0,9.0,129.37333333333333,-0.04666666666666667
6917,230.26453453446973,112,0.6140503883361816,1.6285308485995418,-13.0,13.0,129.28666666666666,-0.08666666666666667
6918,230.29782418815407,115,0.6162245273590088,1.6227851304227718,3.0,3.0,129.26,-0.02666666666666667
6919,230.3311138418384,117,0.6123917102813721,1.6329417645783215,2.0,2.0,129.18,-0.08
6920,230.3644034955227,108,0.6140565872192383,1.62851440862887,-9.0,9.0,129.06,-0.12
6921,230.39769314920704,116,0.6130807399749756,1.631106532625405,8.0,8.0,128.90666666666667,-0.15333333333333332
6922,230.43098280289132,114,0.6151511669158936,1.6256166838040391,-2.0,2.0,128.70666666666668,-0.2
6923,230.46427245657569,118,0.6120612621307373,1.633823379899508,4.0,4.0,128.52666666666667,-0.18
6924,230.49756211026,116,0.6185517311096191,1.6166796562125876,-2.0,2.0,128.35333333333332,-0.17333333333333334
6925,230.53085176394436,114,0.6198215484619141,1.6133675934331388,-2.0,2.0,128.19333333333333,-0.16
6926,230.56414141762863,107,0.6155903339385986,1.624456955979013,-7.0,7.0,128.01333333333332,-0.18
6927,230.59743107131297,111,0.6179594993591309,1.61822902801409,4.0,4.0,127.78,-0.23333333333333334
6928,230.6307207249973,111,0.6223983764648438,1.606687995685164,0.0,0.0,127.57333333333334,-0.20666666666666667
6929,230.6640103786816,117,0.6221489906311035,1.6073320298817926,6.0,6.0,127.48,-0.09333333333333334
6930,230.69730003236597,123,0.6229660511016846,1.6052239094434593,6.0,6.0,127.44666666666667,-0.03333333333333333
6931,230.73058968605028,128,0.6191370487213135,1.6151512852691858,5.0,5.0,127.48,0.03333333333333333
6932,230.7638793397346,115,0.6170897483825684,1.6205098247395355,-13.0,13.0,127.44,-0.04
6933,230.7971689934189,125,0.6193141937255859,1.6146892968564732,10.0,10.0,127.43333333333334,-0.006666666666666667
6934,230.83045864710328,127,0.6202421188354492,1.6122736099856851,2.0,2.0,127.5,0.06666666666666667
6935,230.8637483007876,136,0.619417667388916,1.6144195631606455,9.0,9.0,127.64666666666666,0.14666666666666667
6936,230.8970379544719,115,0.6201832294464111,1.6124267031416206,-21.0,21.0,127.58,-0.06666666666666667
6937,230.9303276081562,124,0.6203992366790771,1.6118652971800551,9.0,9.0,127.6,0.02
6938,230.9636172618405,117,0.6200253963470459,1.6128371610124683,-7.0,7.0,127.56666666666666,-0.03333333333333333
6939,230.99690691552487,126,0.6205320358276367,1.611520344257886,9.0,9.0,127.58,0.013333333333333334
