frame_id,timestamp_sec,high_or_critical_zone_count,total_zones,zones_high_or_critical,total_count,raw_multi_zone_alert
6466,215.2509007228396,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",134,0
6467,215.2841903765239,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",140,0
6468,215.31748003020823,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",147,0
6469,215.3507696838925,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",144,0
6470,215.38405933757687,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",153,0
6471,215.4173489912612,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",155,0
6472,215.4506386449455,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",148,0
6473,215.48392829862985,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",144,0
6474,215.51721795231416,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",146,0
6475,215.5505076059985,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",139,0
6476,215.5837972596828,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",137,0
6477,215.61708691336716,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",131,0
6478,215.65037656705147,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",134,0
6479,215.68366622073577,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",138,0
6480,215.7169558744201,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",138,0
6481,215.75024552810444,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",134,0
6482,215.78353518178875,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",134,0
6483,215.81682483547308,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",121,0
6484,215.8501144891574,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",133,0
6485,215.88340414284173,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",136,0
6486,215.9166937965261,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",147,0
6487,215.9499834502104,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",138,0
6488,215.9832731038947,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",143,0
6489,216.016562757579,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",144,0
6490,216.04985241126332,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",137,0
6491,216.08314206494768,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",143,0
6492,216.116431718632,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",141,0
6493,216.14972137231632,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",126,0
6494,216.18301102600063,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",126,0
6495,216.21630067968496,2,8,"sidewalk_bottom, sidewalk_right",123,0
6496,216.2495903333693,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",138,0
6497,216.2828799870536,2,8,"sidewalk_bottom, sidewalk_right",132,0
6498,216.31616964073797,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",132,0
6499,216.34945929442227,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",133,0
6500,216.38274894810655,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",141,0
6501,216.4160386017909,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",143,0
6502,216.4493282554752,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",140,0
6503,216.4826179091596,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",141,0
6504,216.5159075628439,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",144,0
6505,216.5491972165282,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",152,0
6506,216.5824868702125,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",148,0
6507,216.61577652389687,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",146,0
6508,216.6490661775812,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",142,0
6509,216.6823558312655,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",137,0
6510,216.71564548494985,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",135,0
6511,216.74893513863412,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",136,0
6512,216.7822247923185,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",144,0
6513,216.8155144460028,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",137,0
6514,216.84880409968716,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",153,0
6515,216.88209375337144,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",140,0
6516,216.91538340705577,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6517,216.9486730607401,2,8,"sidewalk_bottom, sidewalk_right",118,0
6518,216.9819627144244,2,8,"sidewalk_bottom, sidewalk_right",130,0
6519,217.01525236810875,2,8,"sidewalk_bottom, sidewalk_right",125,0
6520,217.04854202179308,2,8,"sidewalk_bottom, sidewalk_right",131,0
6521,217.0818316754774,2,8,"sidewalk_bottom, sidewalk_right",128,0
6522,217.11512132916167,3,8,"sidewalk_left, sidewalk_right, sidewalk_top",127,0
6523,217.14841098284603,3,8,"sidewalk_left, sidewalk_right, sidewalk_top",125,0
6524,217.1817006365304,2,8,"sidewalk_left, sidewalk_right",123,0
6525,217.2149902902147,2,8,"sidewalk_left, sidewalk_right",120,0
6526,217.248279943899,2,8,"sidewalk_left, sidewalk_right",123,0
6527,217.2815695975833,1,8,sidewalk_right,116,0
6528,217.31485925126765,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",140,0
6529,217.348148904952,2,8,"sidewalk_right, sidewalk_top",117,0
6530,217.38143855863632,2,8,"sidewalk_bottom, sidewalk_right",128,0
6531,217.41472821232065,2,8,"sidewalk_bottom, sidewalk_right",125,0
6532,217.44801786600496,2,8,"sidewalk_bottom, sidewalk_right",116,0
6533,217.4813075196893,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",128,0
6534,217.5145971733736,2,8,"sidewalk_bottom, sidewalk_right",121,0
6535,217.54788682705797,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",123,0
6536,217.58117648074224,2,8,"sidewalk_bottom, sidewalk_right",127,0
6537,217.61446613442655,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",128,0
6538,217.6477557881109,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",124,0
6539,217.6810454417952,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",122,0
6540,217.7143350954796,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",128,0
6541,217.74762474916383,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",127,0
6542,217.7809144028482,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",130,0
6543,217.81420405653253,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",131,0
6544,217.84749371021684,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",123,0
6545,217.8807833639012,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",123,0
6546,217.9140730175855,3,8,"sidewalk_left, sidewalk_right, sidewalk_top",133,0
6547,217.9473626712698,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",137,0
6548,217.98065232495412,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",144,0
6549,218.01394197863848,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",140,0
6550,218.0472316323228,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",143,0
6551,218.08052128600715,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",145,0
6552,218.11381093969143,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",143,0
6553,218.14710059337577,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",149,0
6554,218.1803902470601,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",148,0
6555,218.2136799007444,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",152,0
6556,218.24696955442877,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",140,0
6557,218.28025920811305,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",140,0
6558,218.3135488617974,2,8,"sidewalk_bottom, sidewalk_right",128,0
6559,218.3468385154817,2,8,"sidewalk_bottom, sidewalk_right",123,0
6560,218.38012816916603,2,8,"sidewalk_bottom, sidewalk_right",127,0
6561,218.4134178228504,2,8,"sidewalk_bottom, sidewalk_right",119,0
6562,218.44670747653467,2,8,"sidewalk_bottom, sidewalk_right",121,0
6563,218.479997130219,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",128,0
6564,218.5132867839033,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",130,0
6565,218.54657643758765,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",124,0
6566,218.579866091272,2,8,"sidewalk_bottom, sidewalk_right",112,0
6567,218.61315574495632,2,8,"sidewalk_bottom, sidewalk_right",123,0
6568,218.64644539864065,2,8,"sidewalk_bottom, sidewalk_right",122,0
6569,218.67973505232496,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",120,0
6570,218.7130247060093,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",117,0
6571,218.7463143596936,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",128,0
6572,218.77960401337796,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",127,0
6573,218.81289366706224,2,8,"sidewalk_bottom, sidewalk_right",122,0
6574,218.84618332074655,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",127,0
6575,218.87947297443088,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",131,0
6576,218.9127626281152,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",123,0
6577,218.94605228179955,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",124,0
6578,218.97934193548383,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",116,0
6579,219.0126315891682,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",119,0
6580,219.04592124285253,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",121,0
6581,219.07921089653684,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",120,0
6582,219.1125005502212,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",117,0
6583,219.14579020390548,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",117,0
6584,219.1790798575898,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",120,0
6585,219.21236951127412,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",114,0
6586,219.24565916495845,2,8,"sidewalk_bottom, sidewalk_right",111,0
6587,219.2789488186428,2,8,"sidewalk_bottom, sidewalk_right",117,0
6588,219.3122384723271,2,8,"sidewalk_bottom, sidewalk_right",104,0
6589,219.34552812601143,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",119,0
6590,219.37881777969577,2,8,"sidewalk_bottom, sidewalk_right",110,0
6591,219.41210743338007,2,8,"sidewalk_bottom, sidewalk_right",121,0
6592,219.4453970870644,2,8,"sidewalk_bottom, sidewalk_right",117,0
6593,219.47868674074877,2,8,"sidewalk_bottom, sidewalk_right",112,0
6594,219.51197639443305,2,8,"sidewalk_bottom, sidewalk_right",113,0
6595,219.54526604811736,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",121,0
6596,219.5785557018017,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",118,0
6597,219.61184535548605,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",121,0
6598,219.6451350091704,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",118,0
6599,219.67842466285467,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",122,0
6600,219.711714316539,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",121,0
6601,219.7450039702233,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",119,0
6602,219.77829362390764,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",111,0
6603,219.811583277592,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",117,0
6604,219.84487293127629,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",117,0
6605,219.87816258496065,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",121,0
6606,219.91145223864496,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",123,0
6607,219.9447418923293,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",115,0
6608,219.9780315460136,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",122,0
6609,220.0113211996979,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",120,0
6610,220.04461085338224,2,8,"sidewalk_bottom, sidewalk_right",115,0
6611,220.07790050706657,2,8,"sidewalk_bottom, sidewalk_right",115,0
6612,220.11119016075088,2,8,"sidewalk_bottom, sidewalk_right",111,0
6613,220.1444798144352,2,8,"sidewalk_bottom, sidewalk_right",108,0
6614,220.17776946811952,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",114,0
6615,220.21105912180383,2,8,"sidewalk_bottom, sidewalk_right",129,0
6616,220.2443487754882,2,8,"sidewalk_bottom, sidewalk_right",124,0
6617,220.2776384291725,2,8,"sidewalk_bottom, sidewalk_right",121,0
6618,220.31092808285683,2,8,"sidewalk_bottom, sidewalk_right",117,0
6619,220.3442177365412,2,8,"sidewalk_bottom, sidewalk_right",128,0
6620,220.37750739022547,2,8,"sidewalk_bottom, sidewalk_right",112,0
6621,220.4107970439098,2,8,"sidewalk_bottom, sidewalk_right",123,0
6622,220.4440866975941,2,8,"sidewalk_bottom, sidewalk_right",125,0
6623,220.47737635127845,2,8,"sidewalk_bottom, sidewalk_right",125,0
6624,220.5106660049628,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",123,0
6625,220.5439556586471,2,8,"sidewalk_bottom, sidewalk_right",116,0
6626,220.57724531233143,1,8,sidewalk_right,115,0
6627,220.6105349660157,1,8,sidewalk_right,113,0
6628,220.64382461970007,2,8,"sidewalk_bottom, sidewalk_right",123,0
6629,220.6771142733844,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",127,0
6630,220.7104039270687,2,8,"sidewalk_bottom, sidewalk_right",124,0
6631,220.74369358075305,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",120,0
6632,220.77698323443735,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",126,0
6633,220.8102728881217,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",135,0
6634,220.843562541806,2,8,"sidewalk_bottom, sidewalk_right",130,0
6635,220.87685219549036,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",126,0
6636,220.91014184917464,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",129,0
6637,220.943431502859,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",133,0
6638,220.9767211565433,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",132,0
6639,221.01001081022764,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",139,0
6640,221.04330046391195,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",146,0
6641,221.07659011759628,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",132,0
6642,221.10987977128065,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",124,0
6643,221.14316942496487,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",121,0
6644,221.1764590786493,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6645,221.2097487323336,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",127,0
6646,221.2430383860179,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",127,0
6647,221.27632803970224,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",127,0
6648,221.3096176933865,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",124,0
6649,221.34290734707088,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",126,0
6650,221.3761970007552,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",117,0
6651,221.40948665443952,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",130,0
6652,221.44277630812385,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",134,0
6653,221.47606596180816,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",132,0
6654,221.5093556154925,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",135,0
6655,221.54264526917683,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",129,0
6656,221.57593492286117,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",135,0
6657,221.60922457654547,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",129,0
6658,221.6425142302298,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",128,0
6659,221.6758038839141,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",121,0
6660,221.70909353759845,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",129,0
6661,221.7423831912828,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",124,0
6662,221.7756728449671,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",122,0
6663,221.80896249865145,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",128,0
6664,221.84225215233573,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",135,0
6665,221.87554180602007,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",116,0
6666,221.9088314597044,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",119,0
6667,221.9421211133887,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",135,0
6668,221.97541076707304,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",133,0
6669,222.00870042075732,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",130,0
6670,222.04199007444169,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",122,0
6671,222.075279728126,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",125,0
6672,222.10856938181036,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",127,0
6673,222.14185903549463,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",128,0
6674,222.17514868917897,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",130,0
6675,222.2084383428633,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",138,0
6676,222.24172799654764,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",135,0
6677,222.27501765023197,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",134,0
6678,222.30830730391628,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",138,0
6679,222.3415969576006,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",161,1
6680,222.3748866112849,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",159,1
6681,222.40817626496928,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",171,1
6682,222.4414659186536,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",159,1
6683,222.4747555723379,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",159,1
6684,222.50804522602223,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",156,0
6685,222.5413348797065,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",164,1
6686,222.57462453339087,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",171,1
6687,222.6079141870752,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",167,1
6688,222.64120384075952,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",171,1
6689,222.67449349444385,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",153,0
6690,222.70778314812816,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",154,0
6691,222.7410728018125,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",145,0
6692,222.7743624554968,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",150,0
6693,222.80765210918116,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",146,0
6694,222.84094176286547,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",147,0
6695,222.87423141654975,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",147,0
6696,222.9075210702341,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",145,0
6697,222.94081072391845,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",144,0
6698,222.97410037760275,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",134,0
6699,223.0073900312871,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",135,0
6700,223.0406796849714,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",134,0
6701,223.07396933865573,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",131,0
6702,223.1072589923401,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",127,0
6703,223.1405486460244,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",132,0
6704,223.1738382997087,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6705,223.20712795339304,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",127,0
6706,223.24041760707732,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",128,0
6707,223.27370726076168,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",125,0
6708,223.306996914446,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",126,0
6709,223.34028656813032,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",142,0
6710,223.37357622181463,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",132,0
6711,223.40686587549897,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",131,0
6712,223.4401555291833,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",133,0
6713,223.4734451828676,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",120,0
6714,223.50673483655197,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",119,0
6715,223.54002449023628,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",122,0
6716,223.57331414392056,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",128,0
6717,223.6066037976049,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6718,223.63989345128925,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",133,0
6719,223.6731831049736,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6720,223.7064727586579,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6721,223.7397624123422,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",114,0
6722,223.7730520660265,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",122,0
6723,223.80634171971087,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",133,0
6724,223.8396313733952,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",136,0
6725,223.8729210270795,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",136,0
6726,223.90621068076385,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",139,0
6727,223.93950033444816,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",141,0
6728,223.9727899881325,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",128,0
6729,224.0060796418168,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",128,0
6730,224.03936929550116,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6731,224.07265894918547,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",119,0
6732,224.10594860286977,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",118,0
6733,224.1392382565541,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",121,0
6734,224.1725279102384,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",111,0
6735,224.20581756392275,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",106,0
6736,224.23910721760708,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",111,0
6737,224.2723968712914,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",120,0
6738,224.30568652497573,3,8,"sidewalk_bottom, sidewalk_right, sidewalk_top",108,0
6739,224.33897617866003,2,8,"sidewalk_bottom, sidewalk_right",102,0
6740,224.3722658323444,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",121,0
6741,224.4055554860287,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",115,0
6742,224.438845139713,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",126,0
6743,224.47213479339732,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",112,0
6744,224.50542444708168,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",121,0
6745,224.538714100766,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6746,224.57200375445032,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",133,0
6747,224.60529340813463,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",140,0
6748,224.63858306181896,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",130,0
6749,224.6718727155033,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",134,0
6750,224.7051623691876,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",128,0
6751,224.73845202287197,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",134,0
6752,224.77174167655625,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",135,0
6753,224.80503133024055,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",135,0
6754,224.8383209839249,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",136,0
6755,224.8716106376092,3,8,"sidewalk_bottom, sidewalk_left, sidewalk_right",133,0
6756,224.9049002912936,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",129,0
6757,224.9381899449779,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",144,0
6758,224.9714795986622,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",128,0
6759,225.0047692523465,4,8,"sidewalk_bottom, sidewalk_left, sidewalk_right, sidewalk_top",133,0
